epoch,wall_time,step,value,run
5908,1757188064.2776325,106361,0.0031509248074144125,"2_1_1, s12000"
5921,1757188086.7125204,106595,0.0031510277185589075,"2_1_1, s12000"
5930,1757188102.2599099,106757,0.003195656230673194,"2_1_1, s12000"
5936,1757188112.806558,106865,0.0032506161369383335,"2_1_1, s12000"
5938,1757188116.2846966,106901,0.0031680010724812746,"2_1_1, s12000"
5939,1757188118.0626814,106919,0.003296617418527603,"2_1_1, s12000"
5940,1757188119.689266,106937,0.0031571758445352316,"2_1_1, s12000"
5966,1757188164.600338,107405,0.0031694388017058372,"2_1_1, s12000"
5975,1757188180.3515015,107567,0.0031154549214988947,"2_1_1, s12000"
5976,1757188182.0823684,107585,0.0030721162911504507,"2_1_1, s12000"
5990,1757188206.280524,107837,0.0033450473565608263,"2_1_1, s12000"
5991,1757188208.0267324,107855,0.003129017073661089,"2_1_1, s12000"
6014,1757188248.083404,108269,0.003124628448858857,"2_1_1, s12000"
6018,1757188254.8556345,108341,0.00309371598996222,"2_1_1, s12000"
6031,1757188277.3381894,108575,0.0031225935090333223,"2_1_1, s12000"
6041,1757188294.731208,108755,0.003078842768445611,"2_1_1, s12000"
6046,1757188303.5553648,108845,0.0031329519115388393,"2_1_1, s12000"
6050,1757188310.431572,108917,0.003109537996351719,"2_1_1, s12000"
6053,1757188315.7682571,108971,0.003063452895730734,"2_1_1, s12000"
6054,1757188317.5009344,108989,0.0031384695321321487,"2_1_1, s12000"
6056,1757188320.893276,109025,0.0031207813881337643,"2_1_1, s12000"
6058,1757188324.3424587,109061,0.00309287803247571,"2_1_1, s12000"
6073,1757188350.171802,109331,0.00313825742341578,"2_1_1, s12000"
6077,1757188357.0803092,109403,0.0030978647992014885,"2_1_1, s12000"
6078,1757188358.7437346,109421,0.003133493009954691,"2_1_1, s12000"
6081,1757188364.0471506,109475,0.00314420647919178,"2_1_1, s12000"
6085,1757188370.9995315,109547,0.0031917376909404993,"2_1_1, s12000"
6096,1757188390.1292956,109745,0.003023571567609906,"2_1_1, s12000"
6098,1757188393.7423406,109781,0.0032408013939857483,"2_1_1, s12000"
6121,1757188433.406959,110195,0.003222498344257474,"2_1_1, s12000"
6122,1757188434.9538329,110213,0.003165067872032523,"2_1_1, s12000"
6133,1757188454.1210077,110411,0.0031341149006038904,"2_1_1, s12000"
6139,1757188464.1954794,110519,0.003027487313374877,"2_1_1, s12000"
6144,1757188472.7859733,110609,0.0030299678910523653,"2_1_1, s12000"
6146,1757188476.114211,110645,0.0030181030742824078,"2_1_1, s12000"
6161,1757188502.035695,110915,0.003165456233546138,"2_1_1, s12000"
6163,1757188505.6046531,110951,0.003112528007477522,"2_1_1, s12000"
6174,1757188524.842467,111149,0.0032250576186925173,"2_1_1, s12000"
6175,1757188526.5549815,111167,0.0030985658522695303,"2_1_1, s12000"
6177,1757188530.024628,111203,0.0030666636303067207,"2_1_1, s12000"
6184,1757188542.2452502,111329,0.003312872489914298,"2_1_1, s12000"
6186,1757188545.6312807,111365,0.0032707613427191973,"2_1_1, s12000"
6189,1757188550.8474147,111419,0.0030749826692044735,"2_1_1, s12000"
6197,1757188564.649871,111563,0.003030407940968871,"2_1_1, s12000"
6215,1757188595.7492192,111887,0.0031759138219058514,"2_1_1, s12000"
6225,1757188613.0579295,112067,0.0031494200229644775,"2_1_1, s12000"
6235,1757188630.3444057,112247,0.003136282553896308,"2_1_1, s12000"
6239,1757188637.2589135,112319,0.00300926947966218,"2_1_1, s12000"
6255,1757188664.901457,112607,0.003122645663097501,"2_1_1, s12000"
6270,1757188690.7273731,112877,0.0030207079835236073,"2_1_1, s12000"
6274,1757188697.8496604,112949,0.0029891342855989933,"2_1_1, s12000"
6282,1757188711.7336366,113093,0.0030153444968163967,"2_1_1, s12000"
6296,1757188735.724512,113345,0.0031144199892878532,"2_1_1, s12000"
6301,1757188744.5997076,113435,0.002939543453976512,"2_1_1, s12000"
6304,1757188749.6734095,113489,0.0030769817531108856,"2_1_1, s12000"
6309,1757188758.4285607,113579,0.0030386103317141533,"2_1_1, s12000"
6317,1757188772.2165458,113723,0.0030927101615816355,"2_1_1, s12000"
6320,1757188777.6060853,113777,0.0029654912650585175,"2_1_1, s12000"
6328,1757188791.4544814,113921,0.003156923223286867,"2_1_1, s12000"
6332,1757188798.452756,113993,0.003112024860456586,"2_1_1, s12000"
6334,1757188801.885652,114029,0.0029908916912972927,"2_1_1, s12000"
6348,1757188826.1185496,114281,0.0030973926186561584,"2_1_1, s12000"
6349,1757188827.8014128,114299,0.003017291659489274,"2_1_1, s12000"
6374,1757188871.0331337,114749,0.0030904000159353018,"2_1_1, s12000"
6393,1757188903.8978071,115091,0.0032212629448622465,"2_1_1, s12000"
6394,1757188905.5941496,115109,0.003119825618341565,"2_1_1, s12000"
6402,1757188919.3491907,115253,0.003037365386262536,"2_1_1, s12000"
6409,1757188931.4231117,115379,0.0030602761544287205,"2_1_1, s12000"
6413,1757188938.2582254,115451,0.003157168859615922,"2_1_1, s12000"
6444,1757188992.1044743,116009,0.003141043707728386,"2_1_1, s12000"
6448,1757188998.9288962,116081,0.00308367982506752,"2_1_1, s12000"
6456,1757189012.830288,116225,0.0030663080979138613,"2_1_1, s12000"
6457,1757189014.5695682,116243,0.002929695649072528,"2_1_1, s12000"
6460,1757189019.7030115,116297,0.002951008500531316,"2_1_1, s12000"
6462,1757189023.272425,116333,0.0029335017316043377,"2_1_1, s12000"
6465,1757189028.3670201,116387,0.0029245070181787014,"2_1_1, s12000"
6479,1757189052.5229795,116639,0.0029276420827955008,"2_1_1, s12000"
6502,1757189092.3701909,117053,0.002940101083368063,"2_1_1, s12000"
6522,1757189126.8907642,117413,0.0030142588075250387,"2_1_1, s12000"
6524,1757189130.2337568,117449,0.002975516952574253,"2_1_1, s12000"
6529,1757189139.007074,117539,0.003007001243531704,"2_1_1, s12000"
6535,1757189149.3174794,117647,0.0028983561787754297,"2_1_1, s12000"
6536,1757189151.0203369,117665,0.0029498699586838484,"2_1_1, s12000"
6540,1757189157.9305825,117737,0.0029925848357379436,"2_1_1, s12000"
6569,1757189208.200934,118259,0.0029330612160265446,"2_1_1, s12000"
6572,1757189213.5928926,118313,0.0029814739245921373,"2_1_1, s12000"
6577,1757189221.9935768,118403,0.0030447549652308226,"2_1_1, s12000"
6580,1757189227.4262683,118457,0.002901857253164053,"2_1_1, s12000"
6588,1757189241.286585,118601,0.0029419390484690666,"2_1_1, s12000"
6593,1757189249.909472,118691,0.003141330322250724,"2_1_1, s12000"
6594,1757189251.5197947,118709,0.003034160239621997,"2_1_1, s12000"
6616,1757189289.7106385,119105,0.0030182183254510164,"2_1_1, s12000"
6619,1757189294.7873883,119159,0.0030182229820638895,"2_1_1, s12000"
6639,1757189329.4721286,119519,0.0031355454120785,"2_1_1, s12000"
6643,1757189336.3163586,119591,0.0030237380415201187,"2_1_1, s12000"
6685,1757189408.710204,120347,0.002984006889164448,"2_1_1, s12000"
6688,1757189413.9397206,120401,0.0028930355329066515,"2_1_1, s12000"
6702,1757189438.0033162,120653,0.0029382596258074045,"2_1_1, s12000"
6709,1757189450.318564,120779,0.0029668358620256186,"2_1_1, s12000"
6712,1757189455.4401097,120833,0.002999122953042388,"2_1_1, s12000"
6714,1757189459.0440614,120869,0.0029327906668186188,"2_1_1, s12000"
6715,1757189460.6045632,120887,0.002953094430267811,"2_1_1, s12000"
6721,1757189471.110386,120995,0.002871910110116005,"2_1_1, s12000"
6722,1757189472.818809,121013,0.0029461607336997986,"2_1_1, s12000"
6724,1757189476.197845,121049,0.0029554907232522964,"2_1_1, s12000"
6741,1757189505.7990825,121355,0.00307408906519413,"2_1_1, s12000"
6747,1757189516.2705739,121463,0.0028316115494817495,"2_1_1, s12000"
6755,1757189530.0652108,121607,0.0030094129033386707,"2_1_1, s12000"
6759,1757189537.0495183,121679,0.002970046829432249,"2_1_1, s12000"
6777,1757189568.217827,122003,0.002861715154722333,"2_1_1, s12000"
6781,1757189575.138688,122075,0.003025122219696641,"2_1_1, s12000"
6794,1757189597.9211338,122309,0.0028958702459931374,"2_1_1, s12000"
6799,1757189606.6034648,122399,0.0030774930492043495,"2_1_1, s12000"
6801,1757189609.907586,122435,0.002849082462489605,"2_1_1, s12000"
6813,1757189630.9899213,122651,0.003072654129937291,"2_1_1, s12000"
6814,1757189632.7592628,122669,0.0028524731751531363,"2_1_1, s12000"
6832,1757189664.116426,122993,0.0028859723825007677,"2_1_1, s12000"
6845,1757189686.8228583,123227,0.0028880953323096037,"2_1_1, s12000"
6855,1757189704.1129303,123407,0.00290286960080266,"2_1_1, s12000"
6861,1757189714.5615296,123515,0.0031161694787442684,"2_1_1, s12000"
6865,1757189721.6267483,123587,0.0029423802625387907,"2_1_1, s12000"
6867,1757189725.2114265,123623,0.002866275841370225,"2_1_1, s12000"
6873,1757189735.5604916,123731,0.00302729825489223,"2_1_1, s12000"
6894,1757189772.1998851,124109,0.0030085600446909666,"2_1_1, s12000"
6900,1757189782.3904192,124217,0.0030201904010027647,"2_1_1, s12000"
6901,1757189784.1058128,124235,0.0028656066861003637,"2_1_1, s12000"
6908,1757189796.133551,124361,0.002900567604228854,"2_1_1, s12000"
6910,1757189799.5596645,124397,0.0029991331975907087,"2_1_1, s12000"
6918,1757189813.5484016,124541,0.002991102170199156,"2_1_1, s12000"
6921,1757189818.7229311,124595,0.002802225761115551,"2_1_1, s12000"
6942,1757189855.0085769,124973,0.002986805746331811,"2_1_1, s12000"
6945,1757189860.189878,125027,0.002812899649143219,"2_1_1, s12000"
6961,1757189888.1827266,125315,0.003082075621932745,"2_1_1, s12000"
6965,1757189895.0267012,125387,0.0029356491286307573,"2_1_1, s12000"
6972,1757189906.973321,125513,0.002878342056646943,"2_1_1, s12000"
6974,1757189910.5214489,125549,0.002804020419716835,"2_1_1, s12000"
6980,1757189920.8094735,125657,0.002843840979039669,"2_1_1, s12000"
6987,1757189932.8603706,125783,0.0027909199707210064,"2_1_1, s12000"
6993,1757189943.0387323,125891,0.002815284999087453,"2_1_1, s12000"
7001,1757189956.90297,126035,0.002952411537989974,"2_1_1, s12000"
7002,1757189958.71053,126053,0.0029832152649760246,"2_1_1, s12000"
7014,1757189979.4550962,126269,0.0030653192661702633,"2_1_1, s12000"
7018,1757189986.4133646,126341,0.002855504397302866,"2_1_1, s12000"
7024,1757189996.868075,126449,0.0028223602566868067,"2_1_1, s12000"
7036,1757190017.668636,126665,0.0030115919653326273,"2_1_1, s12000"
7053,1757190047.111131,126971,0.0029080179519951344,"2_1_1, s12000"
7054,1757190048.8895876,126989,0.0028169581200927496,"2_1_1, s12000"
7056,1757190052.2250557,127025,0.0028043738566339016,"2_1_1, s12000"
7069,1757190074.5785174,127259,0.0028620297089219093,"2_1_1, s12000"
7081,1757190095.2161574,127475,0.0028132719453424215,"2_1_1, s12000"
7083,1757190098.789955,127511,0.0028829104267060757,"2_1_1, s12000"
7096,1757190121.3420084,127745,0.0027450707275420427,"2_1_1, s12000"
7117,1757190157.8114142,128123,0.0028007382061332464,"2_1_1, s12000"
7118,1757190159.5881677,128141,0.002775745466351509,"2_1_1, s12000"
7119,1757190161.3051891,128159,0.0028447872027754784,"2_1_1, s12000"
7124,1757190169.9945426,128249,0.0028438942972570658,"2_1_1, s12000"
7129,1757190178.6066012,128339,0.0029855226166546345,"2_1_1, s12000"
7136,1757190190.732006,128465,0.0028637517243623734,"2_1_1, s12000"
7139,1757190195.9407969,128519,0.002960662357509136,"2_1_1, s12000"
7143,1757190203.064054,128591,0.0027781352400779724,"2_1_1, s12000"
7153,1757190220.4820497,128771,0.002864672103896737,"2_1_1, s12000"
7160,1757190232.6920516,128897,0.0027977777644991875,"2_1_1, s12000"
7168,1757190246.6004264,129041,0.0028167397249490023,"2_1_1, s12000"
7179,1757190265.585316,129239,0.002931762719526887,"2_1_1, s12000"
7182,1757190270.9176037,129293,0.0030450911726802588,"2_1_1, s12000"
7193,1757190289.7324936,129491,0.0028954786248505116,"2_1_1, s12000"
7195,1757190293.3964849,129527,0.002860625507310033,"2_1_1, s12000"
7197,1757190296.7275887,129563,0.0028546133544296026,"2_1_1, s12000"
7204,1757190308.7744887,129689,0.002903300803154707,"2_1_1, s12000"
7213,1757190324.2938085,129851,0.002822982147336006,"2_1_1, s12000"
7214,1757190325.9759123,129869,0.0028491909615695477,"2_1_1, s12000"
7218,1757190332.9632502,129941,0.002754439599812031,"2_1_1, s12000"
7229,1757190352.208942,130139,0.0028820433653891087,"2_1_1, s12000"
7243,1757190376.2798858,130391,0.002781579503789544,"2_1_1, s12000"
7249,1757190386.7160032,130499,0.002738743554800749,"2_1_1, s12000"
7259,1757190403.997642,130679,0.00285801338031888,"2_1_1, s12000"
7285,1757190448.8077476,131147,0.002833884907886386,"2_1_1, s12000"
7304,1757190482.036881,131489,0.0028217381332069635,"2_1_1, s12000"
7315,1757190501.1091833,131687,0.002783809555694461,"2_1_1, s12000"
7321,1757190511.4696019,131795,0.0028454717248678207,"2_1_1, s12000"
7324,1757190516.6960986,131849,0.0027589870151132345,"2_1_1, s12000"
7333,1757190532.3930328,132011,0.002746588783338666,"2_1_1, s12000"
7335,1757190535.7749102,132047,0.0029735860880464315,"2_1_1, s12000"
7345,1757190553.068942,132227,0.0029385623056441545,"2_1_1, s12000"
7353,1757190567.1050303,132371,0.0029150336049497128,"2_1_1, s12000"
7359,1757190577.5782506,132479,0.002757663605734706,"2_1_1, s12000"
7367,1757190591.3680828,132623,0.0028363463934510946,"2_1_1, s12000"
7371,1757190598.1576033,132695,0.002775422064587474,"2_1_1, s12000"
7373,1757190601.6589515,132731,0.0027699610218405724,"2_1_1, s12000"
7374,1757190603.4377232,132749,0.0028919533360749483,"2_1_1, s12000"
7394,1757190638.1324372,133109,0.002873865654692054,"2_1_1, s12000"
7398,1757190645.1893916,133181,0.0027815753128379583,"2_1_1, s12000"
7420,1757190683.07735,133577,0.0027480379212647676,"2_1_1, s12000"
7433,1757190705.716099,133811,0.002839048393070698,"2_1_1, s12000"
7438,1757190714.1848953,133901,0.002884965157136321,"2_1_1, s12000"
7443,1757190722.9347005,133991,0.0027531140949577093,"2_1_1, s12000"
7445,1757190726.3388777,134027,0.0028841611929237843,"2_1_1, s12000"
7451,1757190736.847771,134135,0.0027691086288541555,"2_1_1, s12000"
7474,1757190776.6094205,134549,0.0028369317296892405,"2_1_1, s12000"
7479,1757190785.139245,134639,0.0027543348260223866,"2_1_1, s12000"
7487,1757190799.093109,134783,0.002750549465417862,"2_1_1, s12000"
7492,1757190807.6677547,134873,0.002795182866975665,"2_1_1, s12000"
7511,1757190840.9255624,135215,0.0027929586358368397,"2_1_1, s12000"
7515,1757190847.8781083,135287,0.0027159571181982756,"2_1_1, s12000"
7518,1757190852.893395,135341,0.0027883294969797134,"2_1_1, s12000"
7526,1757190866.7495263,135485,0.002809494500979781,"2_1_1, s12000"
7530,1757190873.668275,135557,0.0027933360543102026,"2_1_1, s12000"
7540,1757190891.1715856,135737,0.002808729652315378,"2_1_1, s12000"
7545,1757190899.81713,135827,0.0027877874672412872,"2_1_1, s12000"
7546,1757190901.507683,135845,0.0027125803753733635,"2_1_1, s12000"
7556,1757190918.6842086,136025,0.0027705966494977474,"2_1_1, s12000"
7563,1757190930.8098145,136151,0.002693271730095148,"2_1_1, s12000"
7578,1757190956.8083713,136421,0.002787983976304531,"2_1_1, s12000"
7599,1757190993.2194521,136799,0.0028645775746554136,"2_1_1, s12000"
7602,1757190998.4052784,136853,0.002736852504312992,"2_1_1, s12000"
7606,1757191005.3946123,136925,0.002731704618781805,"2_1_1, s12000"
7610,1757191012.271073,136997,0.002862525638192892,"2_1_1, s12000"
7643,1757191069.379545,137591,0.002777848392724991,"2_1_1, s12000"
7645,1757191072.9815748,137627,0.002782379509881139,"2_1_1, s12000"
7650,1757191081.6113353,137717,0.0028087107930332422,"2_1_1, s12000"
7651,1757191083.3579679,137735,0.0027484509628266096,"2_1_1, s12000"
7652,1757191085.0848646,137753,0.0029070156160742044,"2_1_1, s12000"
7662,1757191102.3305616,137933,0.00285230646841228,"2_1_1, s12000"
7668,1757191112.704345,138041,0.0027000559493899345,"2_1_1, s12000"
7674,1757191123.0379844,138149,0.00276180705986917,"2_1_1, s12000"
7708,1757191182.1471276,138761,0.0028187818825244904,"2_1_1, s12000"
7724,1757191209.6774402,139049,0.002712600165978074,"2_1_1, s12000"
7726,1757191212.9509335,139085,0.002927712630480528,"2_1_1, s12000"
7731,1757191221.8059542,139175,0.002813482889905572,"2_1_1, s12000"
7734,1757191226.9396472,139229,0.0027039891574531794,"2_1_1, s12000"
7740,1757191237.2376196,139337,0.0027263332158327103,"2_1_1, s12000"
7744,1757191244.1366742,139409,0.0027744262479245663,"2_1_1, s12000"
7748,1757191251.0100048,139481,0.002853596583008766,"2_1_1, s12000"
7749,1757191252.7608318,139499,0.0028882818296551704,"2_1_1, s12000"
7758,1757191268.1720295,139661,0.002710469299927354,"2_1_1, s12000"
7762,1757191275.1778147,139733,0.0028387410566210747,"2_1_1, s12000"
7778,1757191302.8048813,140021,0.002837171545252204,"2_1_1, s12000"
7784,1757191313.1123726,140129,0.002781013958156109,"2_1_1, s12000"
7786,1757191316.4851625,140165,0.0027296696789562702,"2_1_1, s12000"
7799,1757191339.093416,140399,0.002715948736295104,"2_1_1, s12000"
7805,1757191349.457699,140507,0.0027188071981072426,"2_1_1, s12000"
7809,1757191356.459074,140579,0.0027373754419386387,"2_1_1, s12000"
7822,1757191378.928821,140813,0.0027382024563848972,"2_1_1, s12000"
7826,1757191385.7945352,140885,0.0028610341250896454,"2_1_1, s12000"
7828,1757191389.0796666,140921,0.0029707124922424555,"2_1_1, s12000"
7841,1757191411.6051857,141155,0.0027419100515544415,"2_1_1, s12000"
7848,1757191423.7531943,141281,0.0027974043041467667,"2_1_1, s12000"
7849,1757191425.4801795,141299,0.002870003692805767,"2_1_1, s12000"
7863,1757191449.8006568,141551,0.0028293279465287924,"2_1_1, s12000"
7866,1757191454.9760575,141605,0.002835823455825448,"2_1_1, s12000"
7868,1757191458.403049,141641,0.0027056236285716295,"2_1_1, s12000"
7875,1757191470.4466605,141767,0.0029336020816117525,"2_1_1, s12000"
7907,1757191525.9123974,142343,0.0028292054776102304,"2_1_1, s12000"
7919,1757191546.7671885,142559,0.0026771470438688993,"2_1_1, s12000"
7925,1757191557.253063,142667,0.0026808599941432476,"2_1_1, s12000"
7926,1757191558.9801996,142685,0.0027786935679614544,"2_1_1, s12000"
7927,1757191560.6077263,142703,0.002834282349795103,"2_1_1, s12000"
7943,1757191588.3301458,142991,0.002776568755507469,"2_1_1, s12000"
7949,1757191598.6588476,143099,0.002892513759434223,"2_1_1, s12000"
7972,1757191638.6562417,143513,0.0026582919526845217,"2_1_1, s12000"
7989,1757191668.085795,143819,0.0027256759349256754,"2_1_1, s12000"
7997,1757191681.9834719,143963,0.002766196383163333,"2_1_1, s12000"
8008,1757191700.924204,144161,0.00279038492590189,"2_1_1, s12000"
8013,1757191709.643428,144251,0.0027577837463468313,"2_1_1, s12000"
8017,1757191716.5134475,144323,0.0027709389105439186,"2_1_1, s12000"
8026,1757191732.0520122,144485,0.00268875015899539,"2_1_1, s12000"
8035,1757191747.7809446,144647,0.002942867809906602,"2_1_1, s12000"
8038,1757191752.8237622,144701,0.002680677454918623,"2_1_1, s12000"
8048,1757191770.1573417,144881,0.0028260676190257072,"2_1_1, s12000"
8049,1757191771.8631818,144899,0.00271781487390399,"2_1_1, s12000"
8055,1757191782.2468326,145007,0.002671552123501897,"2_1_1, s12000"
8066,1757191801.4233284,145205,0.0026962938718497753,"2_1_1, s12000"
8076,1757191818.6361437,145385,0.0027121060993522406,"2_1_1, s12000"
8078,1757191822.0199404,145421,0.0027586736250668764,"2_1_1, s12000"
8087,1757191837.8251605,145583,0.0026712759863585234,"2_1_1, s12000"
8103,1757191865.333083,145871,0.0027630056720227003,"2_1_1, s12000"
8110,1757191877.34414,145997,0.0027298603672534227,"2_1_1, s12000"
8114,1757191884.4155688,146069,0.0026980682741850615,"2_1_1, s12000"
8115,1757191886.1419713,146087,0.0027363402768969536,"2_1_1, s12000"
8118,1757191891.3281987,146141,0.00269461702555418,"2_1_1, s12000"
8126,1757191905.3538096,146285,0.0028178663924336433,"2_1_1, s12000"
8136,1757191922.7714877,146465,0.002806548960506916,"2_1_1, s12000"
8145,1757191938.355447,146627,0.0026341218035668135,"2_1_1, s12000"
8146,1757191940.1625273,146645,0.002632295712828636,"2_1_1, s12000"
8150,1757191947.0497165,146717,0.002667052438482642,"2_1_1, s12000"
8154,1757191953.9599009,146789,0.0028701829724013805,"2_1_1, s12000"
8156,1757191957.3724074,146825,0.002728296909481287,"2_1_1, s12000"
8167,1757191976.4420028,147023,0.002688223496079445,"2_1_1, s12000"
8179,1757191997.2043262,147239,0.0026610358618199825,"2_1_1, s12000"
8197,1757192028.4215958,147563,0.0027428334578871727,"2_1_1, s12000"
8198,1757192030.1766052,147581,0.002951738890260458,"2_1_1, s12000"
8205,1757192042.2059865,147707,0.002694003749638796,"2_1_1, s12000"
8217,1757192062.9978468,147923,0.00261668860912323,"2_1_1, s12000"
8233,1757192090.4577787,148211,0.002632706891745329,"2_1_1, s12000"
8236,1757192095.579415,148265,0.00274577341042459,"2_1_1, s12000"
8242,1757192105.9662004,148373,0.0028446554206311703,"2_1_1, s12000"
8244,1757192109.4717038,148409,0.0028485720977187157,"2_1_1, s12000"
8247,1757192114.6198945,148463,0.0027822840493172407,"2_1_1, s12000"
8259,1757192135.2996275,148679,0.0027635646983981133,"2_1_1, s12000"
8264,1757192144.0444705,148769,0.0027669910341501236,"2_1_1, s12000"
8266,1757192147.5985727,148805,0.002663061022758484,"2_1_1, s12000"
8280,1757192171.8561423,149057,0.0027059304993599653,"2_1_1, s12000"
8283,1757192177.0515525,149111,0.0026585941668599844,"2_1_1, s12000"
8290,1757192189.1109653,149237,0.002661652397364378,"2_1_1, s12000"
8299,1757192204.536516,149399,0.002658640732988715,"2_1_1, s12000"
8319,1757192238.7770047,149759,0.0026876931078732014,"2_1_1, s12000"
8347,1757192287.640232,150263,0.002799003152176738,"2_1_1, s12000"
8349,1757192291.0920067,150299,0.0026874328032135963,"2_1_1, s12000"
8362,1757192313.666668,150533,0.0027920491993427277,"2_1_1, s12000"
8365,1757192319.0524223,150587,0.0026257047429680824,"2_1_1, s12000"
8379,1757192342.9823415,150839,0.0027653074357658625,"2_1_1, s12000"
8404,1757192385.8125823,151289,0.002774022752419114,"2_1_1, s12000"
8410,1757192396.1762047,151397,0.0027010664343833923,"2_1_1, s12000"
8411,1757192397.9611301,151415,0.0025892825797200203,"2_1_1, s12000"
8413,1757192401.4267178,151451,0.002671708120033145,"2_1_1, s12000"
8424,1757192420.601192,151649,0.002812083577737212,"2_1_1, s12000"
8432,1757192434.5904267,151793,0.002587099326774478,"2_1_1, s12000"
8450,1757192465.7818882,152117,0.002724716439843178,"2_1_1, s12000"
8459,1757192481.451686,152279,0.0026333865243941545,"2_1_1, s12000"
8466,1757192493.418185,152405,0.002747459802776575,"2_1_1, s12000"
8468,1757192496.874232,152441,0.0027122274041175842,"2_1_1, s12000"
8479,1757192515.9017675,152639,0.0027759273070842028,"2_1_1, s12000"
8481,1757192519.3695753,152675,0.0026926680002361536,"2_1_1, s12000"
8500,1757192552.4121048,153017,0.0026798532344400883,"2_1_1, s12000"
8507,1757192564.6368086,153143,0.002669703448191285,"2_1_1, s12000"
8524,1757192594.2460465,153449,0.0026234055403620005,"2_1_1, s12000"
8533,1757192609.8412507,153611,0.0026191233191639185,"2_1_1, s12000"
8541,1757192623.5381885,153755,0.00265558622777462,"2_1_1, s12000"
8562,1757192659.8480608,154133,0.002669324167072773,"2_1_1, s12000"
8569,1757192672.0612853,154259,0.002764859702438116,"2_1_1, s12000"
8589,1757192706.7106488,154619,0.002635467331856489,"2_1_1, s12000"
8591,1757192710.0656044,154655,0.002626630011945963,"2_1_1, s12000"
8611,1757192744.5607882,155015,0.0026240565348416567,"2_1_1, s12000"
8624,1757192766.7644396,155249,0.0025842117611318827,"2_1_1, s12000"
8633,1757192782.381609,155411,0.0027361453976482153,"2_1_1, s12000"
8639,1757192792.6639354,155519,0.00258640362881124,"2_1_1, s12000"
8646,1757192804.6651368,155645,0.002650776645168662,"2_1_1, s12000"
8658,1757192825.5606835,155861,0.0026532511692494154,"2_1_1, s12000"
8674,1757192853.2334864,156149,0.002574162557721138,"2_1_1, s12000"
8686,1757192874.1838317,156365,0.002573491772636771,"2_1_1, s12000"
8691,1757192882.6074185,156455,0.002610082970932126,"2_1_1, s12000"
8693,1757192886.282588,156491,0.002598089398816228,"2_1_1, s12000"
8694,1757192887.8550198,156509,0.0028100640047341585,"2_1_1, s12000"
8699,1757192896.4116416,156599,0.002597393933683634,"2_1_1, s12000"
8727,1757192945.032741,157103,0.0025835917331278324,"2_1_1, s12000"
8741,1757192969.1447961,157355,0.0027724679093807936,"2_1_1, s12000"
8743,1757192972.6015956,157391,0.0026121630799025297,"2_1_1, s12000"
8752,1757192988.1523902,157553,0.002564755966886878,"2_1_1, s12000"
8762,1757193005.2611468,157733,0.002610356081277132,"2_1_1, s12000"
8763,1757193007.0325258,157751,0.002666458021849394,"2_1_1, s12000"
8767,1757193013.8676038,157823,0.002577755367383361,"2_1_1, s12000"
8775,1757193027.5272202,157967,0.0028311803471297026,"2_1_1, s12000"
8777,1757193030.990774,158003,0.00268248631618917,"2_1_1, s12000"
8780,1757193036.215381,158057,0.0025567517150193453,"2_1_1, s12000"
8781,1757193037.9150233,158075,0.0026213196106255054,"2_1_1, s12000"
8786,1757193046.6436105,158165,0.0026136720553040504,"2_1_1, s12000"
8787,1757193048.325874,158183,0.002594281453639269,"2_1_1, s12000"
8788,1757193049.9953446,158201,0.0026406673714518547,"2_1_1, s12000"
8789,1757193051.702651,158219,0.0026426399126648903,"2_1_1, s12000"
8824,1757193112.2291954,158849,0.0025989776477217674,"2_1_1, s12000"
8825,1757193113.929464,158867,0.0027634045109152794,"2_1_1, s12000"
8844,1757193146.8492038,159209,0.002632084069773555,"2_1_1, s12000"
8859,1757193172.505817,159479,0.0025973340962082148,"2_1_1, s12000"
8862,1757193177.6892865,159533,0.0026915825437754393,"2_1_1, s12000"
8868,1757193187.9812863,159641,0.0025701478589326143,"2_1_1, s12000"
8873,1757193196.664412,159731,0.002653479343280196,"2_1_1, s12000"
8877,1757193203.5146742,159803,0.0026667683850973845,"2_1_1, s12000"
8884,1757193215.599933,159929,0.0025788526982069016,"2_1_1, s12000"
8891,1757193227.764042,160055,0.002527269534766674,"2_1_1, s12000"
8894,1757193232.8442385,160109,0.002574620535597205,"2_1_1, s12000"
8901,1757193244.985144,160235,0.002670321147888899,"2_1_1, s12000"
8902,1757193246.614508,160253,0.0026348065584897995,"2_1_1, s12000"
8909,1757193258.9361646,160379,0.0026051397435367107,"2_1_1, s12000"
8914,1757193267.8042066,160469,0.0026951092295348644,"2_1_1, s12000"
8918,1757193274.5024624,160541,0.002616808284074068,"2_1_1, s12000"
8919,1757193276.2794821,160559,0.002629281487315893,"2_1_1, s12000"
8926,1757193288.305276,160685,0.002614779630675912,"2_1_1, s12000"
8934,1757193302.1808264,160829,0.002602152293547988,"2_1_1, s12000"
8944,1757193319.5691748,161009,0.0025905270595103502,"2_1_1, s12000"
8945,1757193321.3118813,161027,0.0025864792987704277,"2_1_1, s12000"
8949,1757193328.0922158,161099,0.002835141262039542,"2_1_1, s12000"
8961,1757193348.8417819,161315,0.002638002624735236,"2_1_1, s12000"
8963,1757193352.3168395,161351,0.0026263692416250706,"2_1_1, s12000"
8975,1757193373.1539292,161567,0.002607898321002722,"2_1_1, s12000"
8985,1757193390.5784118,161747,0.002637407509610057,"2_1_1, s12000"
